Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
03/06/2020;Рязанская область;Ryazan Oblast;6200;750;0;940;37280;90;11690
03/06/2020;Самарская область;Samara Oblast;6300;460;10;660;27700;230;11380
03/06/2020;Санкт-Петербург;Saint Petersburg (city);7800;3800;170;3230;170690;2400;63310
03/06/2020;Саратовская область;Saratov Oblast;6400;940;0;820;33630;340;12880
03/06/2020;Сахалинская область;Sakhalin Oblast;6500;100;0;80;1430;0;620
03/06/2020;Свердловская область;Sverdlovsk Oblast;6600;3570;20;1700;63810;330;26800
03/06/2020;Севастополь;Sevastopol (city);9200;20;0;30;1700;30;1390
03/06/2020;Смоленская область;Smolensk Oblast;6700;1270;0;590;25360;410;8800
03/06/2020;Ставропольский край;Smolensk Oblast;2600;800;30;910;27330;500;12650
03/06/2020;Тамбовская область;Tambov Oblast;6800;650;0;510;31750;80;12720
03/06/2020;Тверская область;Tver Oblast;6900;360;50;820;17310;330;12290
03/06/2020;Томская область;Tomsk Oblast;7000;260;0;190;7650;110;3590
03/06/2020;Тульская область;Tula Oblast;7100;1090;30;1160;41830;420;20370
03/06/2020;Тюменская область;Tyumen Oblast;7200;470;0;530;17490;80;9220
03/06/2020;Удмуртская Республика;Udmurt Republic;1800;530;0;130;7700;120;4380
03/06/2020;Ульяновская область;Ulyanovsk Oblast;7300;980;20;890;27700;120;8320
03/06/2020;Хабаровский край;Khabarovsk Krai;2700;640;10;860;22730;130;11690
03/06/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;1110;0;660;28470;180;9360
03/06/2020;Челябинская область;Chelyabinsk Oblast;7400;2240;20;1430;33560;210;14790
03/06/2020;Чеченская Республика;Chechen Republic;9500;140;10;470;12780;140;8940
03/06/2020;Чукотский автономный округ;Chukotka Autonomous Okrug;8700;60;0;30;870;10;590
03/06/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;130;10;440;24790;110;12070
03/06/2020;Ярославская область;Yaroslavl Oblast;7600;720;0;700;33560;140;8960
04/06/2020;Алтайский край;Altai Krai;2200;690;0;330;21350;120;8990
04/06/2020;Амурская область;Amur Oblast;2800;220;0;180;5880;50;2160
04/06/2020;Архангельская область;Arkhangelsk Oblast;2900;1330;10;390;24960;80;7370
04/06/2020;Астраханская область;Astrakhan Oblast;3000;930;0;680;20970;190;11200
04/06/2020;Белгородская область;Belgorod Oblast;3100;760;0;690;26240;220;11510
04/06/2020;Брянская область;Bryansk Oblast;3200;960;0;1010;40780;310;26230
04/06/2020;Владимирская область;Vladimir Oblast;3300;550;0;470;29080;270;9880
04/06/2020;Волгоградская область;Volgograd Oblast;3400;1090;10;700;35410;210;12350
04/06/2020;Вологодская область;Vologda Oblast;3500;200;0;270;10180;110;4660
04/06/2020;Воронежская область;Voronezh Oblast;3600;1050;0;280;24660;160;15950
04/06/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;60;0;110;3230;40;2400
04/06/2020;Забайкальский край;Zabaykalsky Krai;7500;390;20;750;12570;240;7080
04/06/2020;Ивановская область;Ivanovo Oblast;3700;1170;20;350;23220;200;9630
04/06/2020;Иркутская область;Irkutsk Oblast;3800;0;10;100;24470;150;5060
04/06/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;740;20;950;31260;250;14570
04/06/2020;Калининградская область;Kaliningrad Oblast;3900;230;0;200;16650;240;7180
04/06/2020;Калужская область;Kaluga Oblast;4000;910;0;800;42700;340;18120
04/06/2020;Камчатский край;Kamchatka Krai;4100;350;0;0;9840;90;3530
04/06/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;780;20;210;13540;70;3690
04/06/2020;Кемеровская область;Kemerovo Oblast;4200;220;0;0;6380;70;2610
04/06/2020;Кировская область;Kirov Oblast;4300;630;0;630;19670;170;10760
04/06/2020;Костромская область;Kostroma Oblast;4400;170;0;100;8420;110;4350
04/06/2020;Краснодарский край;Krasnodar Krai;2300;800;20;890;41480;400;30060
04/06/2020;Красноярский край;Krasnoyarsk Krai;2400;1410;30;630;47950;460;13630
04/06/2020;Курганская область;Kurgan Oblast;4500;40;0;40;2590;0;1480
04/06/2020;Курская область;Kursk Oblast;4600;730;20;830;32720;150;15960
04/06/2020;Ленинградская область;Leningrad Oblast;4700;520;0;780;30340;150;18290
04/06/2020;Липецкая область;Lipetsk Oblast;4800;620;10;460;23880;80;8350
04/06/2020;Магаданская область;Magadan Oblast;4900;110;0;20;2710;30;2030
04/06/2020;Москва;Moscow (city);7700;19980;640;30610;1892140;27490;947150
04/06/2020;Московская область;Moscow Oblast;5000;7670;190;5660;419580;5340;98770
04/06/2020;Мурманская область;Murmansk Oblast;5100;330;0;260;33750;70;24010
04/06/2020;Ненецкий автономный округ;Nenets Autonomous Okrug;8300;10;0;0;750;0;150
04/06/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;3190;60;1990;111690;1220;44510
04/06/2020;Новгородская область;Novgorod Oblast;5300;530;0;100;15460;80;4260
04/06/2020;Новосибирская область;Novosibirsk Oblast;5400;1040;20;270;32260;360;12620
04/06/2020;Омская область;Omsk Oblast;5500;580;0;1290;15400;200;5660
04/06/2020;Оренбургская область;Orenburg Oblast;5600;560;0;350;21410;80;12760
04/06/2020;Орловская область;Oryol Oblast;5700;850;10;890;25280;280;13630
04/06/2020;Пензенская область;Penza Oblast;5800;840;20;840;26690;240;21320
04/06/2020;Пермский край;Perm Krai;5900;510;40;450;19620;260;12660
04/06/2020;Приморский край;Primorsky Krai;2500;560;20;670;22110;210;12900
04/06/2020;Псковская область;Pskov Oblast;6000;1120;0;350;10660;100;4030
04/06/2020;Республика Адыгея;Republic of Adygea;100;330;0;220;9370;90;4870
04/06/2020;Республика Алтай;Altai Republic;400;160;0;40;1540;0;880
04/06/2020;Республика Башкортостан;Republic of Bashkortostan;200;1070;0;570;36080;180;12490
04/06/2020;Республика Бурятия;Republic of Buryatia;300;0;0;280;16330;100;9750
04/06/2020;Республика Дагестан;Republic of Dagestan;500;1220;0;200;54630;2870;44970
04/06/2020;Республика Ингушетия;Republic of Ingushetia;600;310;20;2270;22280;600;11930
04/06/2020;Республика Калмыкия;Republic of Kalmykia;800;190;0;210;11270;160;5770
04/06/2020;Республика Карелия;Republic of Karelia;1000;240;0;80;5200;20;2050
04/06/2020;Республика Коми;Komi Republic;1100;290;0;150;14550;250;8160
04/06/2020;Республика Крым;Republic of Crimea;8200;70;10;260;3990;50;2850
04/06/2020;Республика Марий Эл;Mari El Republic;1200;390;0;690;19330;130;15820
04/06/2020;Республика Мордовия;Republic of Mordovia;1300;390;0;620;20510;140;10160
04/06/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;940;20;560;23080;110;10710
04/06/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;470;0;3050;31510;570;25360
04/06/2020;Республика Татарстан;Republic of Tatarstan;1600;510;0;1390;34020;100;31300
04/06/2020;Республика Тыва;Tuva Republic;1700;760;0;0;12970;20;2270
04/06/2020;Республика Хакасия;Republic of Khakassia;1900;250;0;460;10770;100;6550
04/06/2020;Республика Чувашия;Chuvash Republic;2100;830;10;620;32310;150;14310
04/06/2020;Ростовская область;Rostov Oblast;6100;1840;30;990;55570;430;20490
04/06/2020;Рязанская область;Ryazan Oblast;6200;730;10;600;38010;100;12290
04/06/2020;Самарская область;Samara Oblast;6300;630;0;740;28330;230;12120
04/06/2020;Санкт-Петербург;Saint Petersburg (city);7800;3750;240;3640;174440;2640;66950
04/06/2020;Саратовская область;Saratov Oblast;6400;940;10;730;34570;350;13610
04/06/2020;Сахалинская область;Sakhalin Oblast;6500;40;0;0;1470;0;620
04/06/2020;Свердловская область;Sverdlovsk Oblast;6600;2980;20;1470;66790;350;28270
04/06/2020;Севастополь;Sevastopol (city);9200;10;0;20;1710;30;1410
04/06/2020;Смоленская область;Smolensk Oblast;6700;1420;0;600;26780;410;9400
04/06/2020;Ставропольский край;Smolensk Oblast;2600;860;30;530;28190;530;13180
04/06/2020;Тамбовская область;Tambov Oblast;6800;670;0;1330;32420;80;14050
04/06/2020;Тверская область;Tver Oblast;6900;730;40;650;18040;370;12940
04/06/2020;Томская область;Tomsk Oblast;7000;320;0;220;7970;110;3810
04/06/2020;Тульская область;Tula Oblast;7100;1100;20;1270;42930;440;21640
04/06/2020;Тюменская область;Tyumen Oblast;7200;490;10;400;17980;90;9620
04/06/2020;Удмуртская Республика;Udmurt Republic;1800;520;0;170;8220;120;4550
04/06/2020;Ульяновская область;Ulyanovsk Oblast;7300;1000;0;290;28700;120;8610
04/06/2020;Хабаровский край;Khabarovsk Krai;2700;600;10;420;23330;140;12110
04/06/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;1400;0;430;29870;180;9790
04/06/2020;Чеченская Республика;Chechen Republic;9500;130;0;790;12910;140;9730
04/06/2020;Чукотский автономный округ;Chukotka Autonomous Okrug;8700;40;0;10;910;10;600
04/06/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;550;0;1000;25340;110;13070
04/06/2020;Ярославская область;Yaroslavl Oblast;7600;740;10;550;34300;150;9510
05/06/2020;Алтайский край;Altai Krai;2200;570;10;670;21920;130;9660
05/06/2020;Амурская область;Amur Oblast;2800;270;0;120;6150;50;2280
05/06/2020;Архангельская область;Arkhangelsk Oblast;2900;1250;10;420;26210;90;7790
05/06/2020;Астраханская область;Astrakhan Oblast;3000;750;10;460;21720;200;11660
05/06/2020;Белгородская область;Belgorod Oblast;3100;710;0;850;26950;220;12360
05/06/2020;Брянская область;Bryansk Oblast;3200;960;0;970;41740;310;27200
05/06/2020;Владимирская область;Vladimir Oblast;3300;580;30;1240;29660;300;11120
05/06/2020;Волгоградская область;Volgograd Oblast;3400;1280;0;860;36690;210;13210
05/06/2020;Вологодская область;Vologda Oblast;3500;170;0;230;10350;110;4890
05/06/2020;Воронежская область;Voronezh Oblast;3600;1260;0;290;25920;160;16240
05/06/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;60;0;70;3290;40;2470
05/06/2020;Забайкальский край;Zabaykalsky Krai;7500;640;20;420;13210;260;7500
05/06/2020;Ивановская область;Ivanovo Oblast;3700;1250;0;340;24470;200;9970
05/06/2020;Иркутская область;Irkutsk Oblast;3800;1660;10;980;26130;160;6040
05/06/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;730;20;450;31990;270;15020
05/06/2020;Калининградская область;Kaliningrad Oblast;3900;350;0;220;17000;240;7400
05/06/2020;Калужская область;Kaluga Oblast;4000;870;0;1420;43570;340;19540
05/06/2020;Камчатский край;Kamchatka Krai;4100;490;10;0;10330;100;3530
05/06/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;760;0;300;14300;70;3990
05/06/2020;Кемеровская область;Kemerovo Oblast;4200;280;0;90;6660;70;2700
05/06/2020;Кировская область;Kirov Oblast;4300;750;10;390;20420;180;11150
05/06/2020;Костромская область;Kostroma Oblast;4400;200;0;40;8620;110;4390
05/06/2020;Краснодарский край;Krasnodar Krai;2300;830;10;1030;42310;410;31090
05/06/2020;Красноярский край;Krasnoyarsk Krai;2400;1730;30;640;49680;490;14270
05/06/2020;Курганская область;Kurgan Oblast;4500;90;0;50;2680;0;1530
05/06/2020;Курская область;Kursk Oblast;4600;850;0;720;33570;150;16680
05/06/2020;Ленинградская область;Leningrad Oblast;4700;520;20;1820;30860;170;20110
05/06/2020;Липецкая область;Lipetsk Oblast;4800;640;0;570;24520;80;8920
05/06/2020;Магаданская область;Magadan Oblast;4900;150;0;30;2860;30;2060
05/06/2020;Москва;Moscow (city);7700;18550;570;26430;1910690;28060;973580
05/06/2020;Московская область;Moscow Oblast;5000;7620;50;5150;427200;5390;103920
05/06/2020;Мурманская область;Murmansk Oblast;5100;470;0;260;34220;70;24270
05/06/2020;Ненецкий автономный округ;Nenets Autonomous Okrug;8300;50;0;0;800;0;150
05/06/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;3300;30;1610;114990;1250;46120
05/06/2020;Новгородская область;Novgorod Oblast;5300;420;10;30;15880;90;4290
05/06/2020;Новосибирская область;Novosibirsk Oblast;5400;1080;20;440;33340;380;13060
05/06/2020;Омская область;Omsk Oblast;5500;550;0;390;15950;200;6050
05/06/2020;Оренбургская область;Orenburg Oblast;5600;630;0;3110;22040;80;15870
05/06/2020;Орловская область;Oryol Oblast;5700;1210;30;460;26490;310;14090
05/06/2020;Пензенская область;Penza Oblast;5800;900;20;1280;27590;260;22600
05/06/2020;Пермский край;Perm Krai;5900;490;10;550;20110;270;13210
05/06/2020;Приморский край;Primorsky Krai;2500;510;10;660;22620;220;13560
05/06/2020;Псковская область;Pskov Oblast;6000;650;10;170;11310;110;4200
05/06/2020;Республика Адыгея;Republic of Adygea;100;250;0;320;9620;90;5190
05/06/2020;Республика Алтай;Altai Republic;400;20;0;30;1560;0;910
05/06/2020;Республика Башкортостан;Republic of Bashkortostan;200;1190;0;370;37270;180;12860
05/06/2020;Республика Бурятия;Republic of Buryatia;300;1000;10;560;17330;110;10310
05/06/2020;Республика Дагестан;Republic of Dagestan;500;1240;10;230;55870;2880;45200
05/06/2020;Республика Ингушетия;Republic of Ingushetia;600;400;10;1230;22680;610;13160
05/06/2020;Республика Калмыкия;Republic of Kalmykia;800;90;0;320;11360;160;6090
05/06/2020;Республика Карелия;Republic of Karelia;1000;280;0;50;5480;20;2100
05/06/2020;Республика Коми;Komi Republic;1100;250;0;390;14800;250;8550
05/06/2020;Республика Крым;Republic of Crimea;8200;60;0;130;4050;50;2980
05/06/2020;Республика Марий Эл;Mari El Republic;1200;420;10;510;19750;140;16330
05/06/2020;Республика Мордовия;Republic of Mordovia;1300;470;10;480;20980;150;10640
05/06/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;720;30;1060;23800;140;11770
05/06/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;460;0;1660;31970;570;27020
05/06/2020;Республика Татарстан;Republic of Tatarstan;1600;500;0;1050;34520;100;32350
05/06/2020;Республика Тыва;Tuva Republic;1700;940;0;50;13910;20;2320
05/06/2020;Республика Хакасия;Republic of Khakassia;1900;250;0;250;11020;100;6800
05/06/2020;Республика Чувашия;Chuvash Republic;2100;800;0;450;33110;150;14760
05/06/2020;Ростовская область;Rostov Oblast;6100;1960;0;1080;57530;430;21570
05/06/2020;Рязанская область;Ryazan Oblast;6200;710;0;1010;38720;100;13300
05/06/2020;Самарская область;Samara Oblast;6300;890;0;700;29220;230;12820
05/06/2020;Санкт-Петербург;Saint Petersburg (city);7800;3780;270;3810;178220;2910;70760
05/06/2020;Саратовская область;Saratov Oblast;6400;960;0;430;35530;350;14040
05/06/2020;Сахалинская область;Sakhalin Oblast;6500;130;0;10;1600;0;630
05/06/2020;Свердловская область;Sverdlovsk Oblast;6600;2510;20;1700;69300;370;29970
05/06/2020;Севастополь;Sevastopol (city);9200;20;0;40;1730;30;1450
05/06/2020;Смоленская область;Smolensk Oblast;6700;1500;0;380;28280;410;9780
05/06/2020;Ставропольский край;Smolensk Oblast;2600;840;30;910;29030;560;14090
05/06/2020;Тамбовская область;Tambov Oblast;6800;650;0;380;33070;80;14430
05/06/2020;Тверская область;Tver Oblast;6900;710;20;440;18750;390;13380
05/06/2020;Томская область;Tomsk Oblast;7000;350;0;50;8320;110;3860
05/06/2020;Тульская область;Tula Oblast;7100;1050;30;1090;43980;470;22730
05/06/2020;Тюменская область;Tyumen Oblast;7200;360;10;410;18340;100;10030
05/06/2020;Удмуртская Республика;Udmurt Republic;1800;430;0;50;8650;120;4600
05/06/2020;Ульяновская область;Ulyanovsk Oblast;7300;950;0;360;29650;120;8970
05/06/2020;Хабаровский край;Khabarovsk Krai;2700;650;10;810;23980;150;12920
05/06/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;1170;0;650;31040;180;10440
05/06/2020;Челябинская область;Chelyabinsk Oblast;7400;2440;50;1720;36000;260;16510
05/06/2020;Чеченская Республика;Chechen Republic;9500;150;0;90;13060;140;9820
05/06/2020;Чукотский автономный округ;Chukotka Autonomous Okrug;8700;60;0;10;970;10;610
05/06/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;450;0;330;25790;110;13400
05/06/2020;Ярославская область;Yaroslavl Oblast;7600;710;0;560;35010;150;10070
06/06/2020;Алтайский край;Altai Krai;2200;630;10;950;22550;140;10610
06/06/2020;Амурская область;Amur Oblast;2800;420;0;210;6570;50;2490
06/06/2020;Архангельская область;Arkhangelsk Oblast;2900;1250;0;650;27460;90;8440
06/06/2020;Астраханская область;Astrakhan Oblast;3000;610;20;590;22330;220;12250
06/06/2020;Белгородская область;Belgorod Oblast;3100;740;30;900;27690;250;13260
06/06/2020;Брянская область;Bryansk Oblast;3200;950;0;980;42690;310;28180
06/06/2020;Владимирская область;Vladimir Oblast;3300;600;0;860;30260;300;11980
06/06/2020;Волгоградская область;Volgograd Oblast;3400;1250;0;790;37940;210;14000
06/06/2020;Вологодская область;Vologda Oblast;3500;210;0;190;10560;110;5080
06/06/2020;Воронежская область;Voronezh Oblast;3600;1060;20;640;26980;180;16880
06/06/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;70;0;20;3360;40;2490
06/06/2020;Забайкальский край;Zabaykalsky Krai;7500;770;10;570;13980;270;8070
06/06/2020;Ивановская область;Ivanovo Oblast;3700;1300;20;660;25770;220;10630
06/06/2020;Иркутская область;Irkutsk Oblast;3800;1790;0;1750;27920;160;7790
06/06/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;730;20;470;32720;290;15490
06/06/2020;Калининградская область;Kaliningrad Oblast;3900;360;0;230;17360;240;7630
06/06/2020;Калужская область;Kaluga Oblast;4000;740;10;700;44310;350;20240
06/06/2020;Камчатский край;Kamchatka Krai;4100;520;120;380;10850;220;3910
06/06/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;750;0;60;15050;70;4050
06/06/2020;Кемеровская область;Kemerovo Oblast;4200;190;0;280;6850;70;2980
06/06/2020;Кировская область;Kirov Oblast;4300;790;0;420;21210;180;11570
06/06/2020;Костромская область;Kostroma Oblast;4400;260;10;350;8880;120;4740
06/06/2020;Краснодарский край;Krasnodar Krai;2300;810;10;1260;43120;420;32350
06/06/2020;Красноярский край;Krasnoyarsk Krai;2400;1680;0;610;51360;490;14880
06/06/2020;Курганская область;Kurgan Oblast;4500;120;0;50;2800;0;1580
06/06/2020;Курская область;Kursk Oblast;4600;680;0;1070;34250;150;17750
06/06/2020;Ленинградская область;Leningrad Oblast;4700;510;10;1280;31370;180;21390
06/06/2020;Липецкая область;Lipetsk Oblast;4800;640;0;460;25160;80;9380
06/06/2020;Магаданская область;Magadan Oblast;4900;270;0;10;3130;30;2070
06/06/2020;Москва;Moscow (city);7700;19920;580;30730;1930610;28640;1004310
06/06/2020;Московская область;Moscow Oblast;5000;7580;180;5320;434780;5570;109240
06/06/2020;Мурманская область;Murmansk Oblast;5100;500;0;410;34720;70;24680
06/06/2020;Ненецкий автономный округ;Nenets Autonomous Okrug;8300;0;0;10;800;0;160
06/06/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;3210;60;1830;118200;1310;47950
06/06/2020;Новгородская область;Novgorod Oblast;5300;460;0;80;16340;90;4370
06/06/2020;Новосибирская область;Novosibirsk Oblast;5400;1070;20;500;34410;400;13560
06/06/2020;Омская область;Omsk Oblast;5500;810;0;590;16760;200;6640
06/06/2020;Оренбургская область;Orenburg Oblast;5600;630;0;410;22670;80;16280
06/06/2020;Орловская область;Oryol Oblast;5700;1110;10;530;27600;320;14620
06/06/2020;Пензенская область;Penza Oblast;5800;860;0;940;28450;260;23540
06/06/2020;Пермский край;Perm Krai;5900;560;10;390;20670;280;13600
06/06/2020;Приморский край;Primorsky Krai;2500;510;0;460;23130;220;14020
06/06/2020;Псковская область;Pskov Oblast;6000;320;10;170;11630;120;4370
06/06/2020;Республика Адыгея;Republic of Adygea;100;330;10;210;9950;100;5400
06/06/2020;Республика Алтай;Altai Republic;400;70;0;40;1630;0;950
06/06/2020;Республика Башкортостан;Republic of Bashkortostan;200;1050;0;360;38320;180;13220
06/06/2020;Республика Бурятия;Republic of Buryatia;300;520;0;350;17850;110;10660
06/06/2020;Республика Дагестан;Republic of Dagestan;500;1560;100;170;57430;2980;45370
06/06/2020;Республика Ингушетия;Republic of Ingushetia;600;390;0;1160;23070;610;14320
06/06/2020;Республика Калмыкия;Republic of Kalmykia;800;130;0;50;11490;160;6140
06/06/2020;Республика Карелия;Republic of Karelia;1000;250;0;50;5730;20;2150
06/06/2020;Республика Коми;Komi Republic;1100;380;10;200;15180;260;8750
06/06/2020;Республика Крым;Republic of Crimea;8200;80;0;100;4130;50;3080
06/06/2020;Республика Марий Эл;Mari El Republic;1200;440;10;660;20190;150;16990
06/06/2020;Республика Мордовия;Republic of Mordovia;1300;400;30;470;21380;180;11110
06/06/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;730;10;650;24530;150;12420
06/06/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;440;0;3310;32410;570;30330
06/06/2020;Республика Татарстан;Republic of Tatarstan;1600;520;0;2150;35040;100;34500
06/06/2020;Республика Тыва;Tuva Republic;1700;980;0;180;14890;20;2500
06/06/2020;Республика Хакасия;Republic of Khakassia;1900;90;0;310;11110;100;7110
06/06/2020;Республика Чувашия;Chuvash Republic;2100;840;10;490;33950;160;15250
06/06/2020;Ростовская область;Rostov Oblast;6100;2120;30;880;59650;460;22450
06/06/2020;Рязанская область;Ryazan Oblast;6200;680;0;1030;39400;100;14330
06/06/2020;Самарская область;Samara Oblast;6300;1040;20;660;30260;250;13480
06/06/2020;Санкт-Петербург;Saint Petersburg (city);7800;3470;550;3860;181690;3460;74620
06/06/2020;Саратовская область;Saratov Oblast;6400;980;10;580;36510;360;14620
06/06/2020;Сахалинская область;Sakhalin Oblast;6500;100;0;0;1700;0;630
06/06/2020;Свердловская область;Sverdlovsk Oblast;6600;2490;20;1690;71790;390;31660
06/06/2020;Севастополь;Sevastopol (city);9200;10;0;0;1740;30;1450
06/06/2020;Смоленская область;Smolensk Oblast;6700;950;0;1070;29230;410;10850
06/06/2020;Ставропольский край;Smolensk Oblast;2600;870;10;370;29900;570;14460
06/06/2020;Тамбовская область;Tambov Oblast;6800;640;0;310;33710;80;14740
06/06/2020;Тверская область;Tver Oblast;6900;870;20;770;19620;410;14150
06/06/2020;Томская область;Tomsk Oblast;7000;360;0;400;8680;110;4260
06/06/2020;Тульская область;Tula Oblast;7100;1070;20;1360;45050;490;24090
06/06/2020;Тюменская область;Tyumen Oblast;7200;390;10;440;18730;110;10470
06/06/2020;Удмуртская Республика;Udmurt Republic;1800;710;80;60;9360;200;4660
06/06/2020;Ульяновская область;Ulyanovsk Oblast;7300;1090;10;400;30740;130;9370
06/06/2020;Хабаровский край;Khabarovsk Krai;2700;700;10;40;24680;160;12960
06/06/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;1270;20;680;32310;200;11120
06/06/2020;Челябинская область;Chelyabinsk Oblast;7400;1190;20;700;37190;280;17210
06/06/2020;Чеченская Республика;Chechen Republic;9500;200;0;60;13260;140;9880
06/06/2020;Чукотский автономный округ;Chukotka Autonomous Okrug;8700;50;0;20;1020;10;630
06/06/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;420;0;360;26210;110;13760
06/06/2020;Ярославская область;Yaroslavl Oblast;7600;750;0;1620;35760;150;11690
07/06/2020;Алтайский край;Altai Krai;2200;640;0;350;23190;140;10960
07/06/2020;Амурская область;Amur Oblast;2800;450;0;30;7020;50;2520
07/06/2020;Архангельская область;Arkhangelsk Oblast;2900;1220;0;90;28680;90;8530
07/06/2020;Астраханская область;Astrakhan Oblast;3000;600;0;380;22930;220;12630
07/06/2020;Белгородская область;Belgorod Oblast;3100;710;20;110;28400;270;13370
07/06/2020;Брянская область;Bryansk Oblast;3200;950;0;990;43640;310;29170
07/06/2020;Владимирская область;Vladimir Oblast;3300;630;0;0;30890;300;11980
07/06/2020;Волгоградская область;Volgograd Oblast;3400;1190;20;10;39130;230;14010
07/06/2020;Вологодская область;Vologda Oblast;3500;280;0;240;10840;110;5320
07/06/2020;Воронежская область;Voronezh Oblast;3600;1390;0;40;28370;180;16920
07/06/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;70;0;0;3430;40;2490
07/06/2020;Забайкальский край;Zabaykalsky Krai;7500;730;0;300;14710;270;8370
07/06/2020;Ивановская область;Ivanovo Oblast;3700;1280;0;10;27050;220;10640
07/06/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;760;20;760;33480;310;16250
07/06/2020;Калининградская область;Kaliningrad Oblast;3900;400;0;160;17760;240;7790
07/06/2020;Калужская область;Kaluga Oblast;4000;800;10;730;45110;360;20970
07/06/2020;Камчатский край;Kamchatka Krai;4100;400;0;0;11250;220;3910
07/06/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;750;10;130;15800;80;4180
07/06/2020;Кемеровская область;Kemerovo Oblast;4200;360;0;180;7210;70;3160
07/06/2020;Кировская область;Kirov Oblast;4300;610;20;290;21820;200;11860
07/06/2020;Костромская область;Kostroma Oblast;4400;130;0;110;9010;120;4850
07/06/2020;Краснодарский край;Krasnodar Krai;2300;870;10;540;43990;430;32890
07/06/2020;Красноярский край;Krasnoyarsk Krai;2400;1650;0;60;53010;490;14940
07/06/2020;Курганская область;Kurgan Oblast;4500;80;0;220;2880;0;1800
07/06/2020;Курская область;Kursk Oblast;4600;760;10;270;35010;160;18020
07/06/2020;Ленинградская область;Leningrad Oblast;4700;510;0;150;31880;180;21540
07/06/2020;Липецкая область;Lipetsk Oblast;4800;610;0;560;25770;80;9940
07/06/2020;Магаданская область;Magadan Oblast;4900;140;0;10;3270;30;2080
07/06/2020;Москва;Moscow (city);7700;19560;550;22830;1950170;29190;1027140
07/06/2020;Московская область;Moscow Oblast;5000;7540;100;5380;442320;5670;114620
07/06/2020;Мурманская область;Murmansk Oblast;5100;580;0;90;35300;70;24770
07/06/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;3170;50;420;121370;1360;48370
07/06/2020;Новгородская область;Novgorod Oblast;5300;420;0;10;16760;90;4380
07/06/2020;Новосибирская область;Novosibirsk Oblast;5400;1050;10;130;35460;410;13690
07/06/2020;Омская область;Omsk Oblast;5500;420;0;200;17180;200;6840
07/06/2020;Оренбургская область;Orenburg Oblast;5600;640;0;80;23310;80;16360
07/06/2020;Орловская область;Oryol Oblast;5700;1100;0;20;28700;320;14640
07/06/2020;Пензенская область;Penza Oblast;5800;980;0;520;29430;260;24060
07/06/2020;Пермский край;Perm Krai;5900;680;0;100;21350;280;13700
07/06/2020;Приморский край;Primorsky Krai;2500;620;10;420;23750;230;14440
07/06/2020;Псковская область;Pskov Oblast;6000;690;0;0;12320;120;4370
07/06/2020;Республика Адыгея;Republic of Adygea;100;300;0;370;10250;100;5770
07/06/2020;Республика Алтай;Altai Republic;400;90;0;50;1720;0;1000
07/06/2020;Республика Башкортостан;Republic of Bashkortostan;200;960;0;1150;39280;180;14370
07/06/2020;Республика Дагестан;Republic of Dagestan;500;1150;50;250;58580;3030;45620
07/06/2020;Республика Ингушетия;Republic of Ingushetia;600;350;0;730;23420;610;15050
07/06/2020;Республика Калмыкия;Republic of Kalmykia;800;190;0;100;11680;160;6240
07/06/2020;Республика Карелия;Republic of Karelia;1000;410;0;90;6140;20;2240
07/06/2020;Республика Коми;Komi Republic;1100;460;0;100;15640;260;8850
